"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
"0",-0.0687782721824844,0.479194342298595,-0.14403509708101,-0.0748297877297558,1,0,0.12333761696729,0.0976630714495612,-0.614877816572865,-0.807973388131583
"0",0.300833020444059,-0.46001740782765,-0.10449741989599,0.734650661805966,1,0,1.34447767267272,-0.961717803608156,0.166199391074594,-3.23579387392724
"0",-0.425777001856068,-0.872847376990328,0.0968008643849481,-0.877188353987357,0,0,-0.0807784108846484,1.58492388451505,0.0292915204165996,-1.464130232729
"0",0.598767756436067,1.37512943917039,1.46655224890964,0.523083743512262,1,1,0.599108579140629,0.925387504316886,-0.475095626210741,-1.51251906300443
"0",-1.6135214422384,-0.0970198720853893,0.501222534719914,1.2048799990666,0,0,-1.04885069081547,0.6924030131928,0.946686735159038,-1.06654010683459
"0",0.29607865330995,-0.615882238739281,0.788212702260622,-1.11969406727338,1,0,-2.56054174743618,0.355768185992421,-1.14241782042224,0.672365099784499
"0",-0.92432729276857,0.347944716205692,0.412669699765551,0.936365516495635,0,1,-0.30913340584891,0.153582727476067,0.451864974207425,1.51572646026789
"0",0.203123550817807,-0.684067100781634,1.0208124851682,0.423901278779737,1,1,0.0985174908708051,-0.892695582996096,0.0395132490152786,0.341913743876373
"0",-0.793058381378621,0.555631957574841,-0.378247578833551,1.32778903612346,1,1,0.419508003737813,-1.10538485692288,2.79223233216257,0.760051916469076
"0",-3.43155764697555,0.0960366034274822,1.07889834760226,-0.162363307566231,1,1,-1.48714252404385,-0.199536860241328,-0.665788934121798,-0.364815421556652
"0",0.36579409885657,-0.0774304603911204,-0.996802781635387,2.3118280579957,1,1,0.154077469750768,-1.0230284579535,0.315229486231458,-0.915567761281026
"0",0.592225055777145,-1.52100212876647,-1.00608581089231,0.445708210990308,1,1,-0.2952761497682,0.580648944854803,-0.68812858527417,1.26526004516333
"0",-0.276622390851288,-0.173527867981758,-0.291968230904314,0.40167578817267,0,1,1.00345432338718,-0.904411455956282,0.923690934409708,-0.379504556053274
"0",0.633995486762934,-1.25975249152729,-0.658594393834633,1.42040028002322,1,1,-1.04706314426394,0.830474695438166,0.583200406356888,0.106507854198589
"0",0.132796492427545,0.804988449236497,0.882185362177012,-1.59130271077658,1,1,0.0619553138165868,-1.3811542753796,0.318907484195654,-0.141426887618005
"1",-0.520107241281209,-1.32696064401922,-1.15048061810135,-0.448645620236299,1,1,1.35287497889275,-0.328143024727793,-0.65387384991527,0.330513394135474
"0",0.544920431486233,-1.01436365199967,-1.45461796554251,0.184109476090272,1,1,-2.41260617784014,2.07043846368091,-0.338373224903149,-0.885907797691363
"1",-0.42392082567095,-0.0165587025955609,-0.173059470683733,-0.17908951752951,0,1,-1.2420131789087,-0.73647361256806,-1.03539171135357,0.539787906345957
"0",-1.07367451531746,-1.80082073038346,2.79465640167177,1.19177830116355,0,1,-0.682012514859968,-1.78185800130396,-0.257042184817403,0.0828289725840851
"0",0.831665806667566,-0.587838855860178,-0.566458271932421,0.69226507341252,0,1,-0.744486231716105,0.131377362163167,-0.037408174561704,0.523741332018822
"0",0.629230060537366,2.86700673239796,-1.42269041242418,-1.79415570968617,0,1,-0.75642692971952,0.420612440066154,1.66407031166859,0.137976869015641
"0",0.834368410304258,0.572459661026108,1.35588205822846,-0.597852972487016,1,1,0.133469149589185,1.66561159677728,0.391904337484519,0.639436499135924
"0",0.494375602860837,0.503546631880921,-0.211622850596252,0.713707480469608,1,1,0.766720088541158,-0.244086630417116,-0.493705777018629,0.965104638840021
"0",0.501154835870136,-0.280785110438463,0.678667665584233,-0.516169079841759,0,1,-0.0955164753903085,-0.867335001319225,-0.971160128117487,-0.371714431521736
"1",-1.13543000534675,1.94704458360811,-0.622061884811613,0.303316344162317,0,1,-0.074218141151235,-0.750618550176179,-0.693989577526603,2.23623271799862
"0",0.0469062100153944,-0.828961706569278,-0.350679410341815,-0.364907734394246,0,0,-1.62171122363126,1.24401813603704,0.493051398138787,-0.674000360017455
"0",0.41473640232703,-1.12293037033327,-0.612258209418629,0.369420083173293,1,1,-0.99402126100921,0.240413155018013,1.05696000784554,0.513967289619559
"0",-0.649749749401308,-0.617934649633731,-0.253730082260228,0.875881355919192,1,1,-1.58519134757439,1.00571927869334,2.6645901253066,0.0892274859157936
"0",-0.139997320615128,0.848087553006305,1.55095930814969,-1.20362810169793,0,1,-0.635938601464582,-0.0961893383472829,-0.711446843565609,-1.25869620712241
"0",1.12628738747965,-0.658276148426515,-0.279149537704839,0.059873653045375,0,0,0.184308916527028,-0.954982100060581,-2.00143632551374,-1.54785982081164
"0",0.326073789229547,-0.126426136995469,-0.583486351202622,0.3204307526693,0,1,-1.43739495262896,-0.38523272096852,-0.289764264526999,-0.153253958669741
"0",-0.27095886000757,0.00864665629677848,1.4369550821922,-0.107321926476921,0,1,-0.274320862869754,0.0700918251393843,0.200266632609213,-0.305637297142219
"0",-0.164894978191901,-0.597932047709116,0.798300447539525,0.181900565544275,1,1,-1.9542242655094,0.0680641847098225,-0.0314179004872394,-0.879904672161793
"0",-1.7938934891367,-0.857789144355934,0.122801560265748,0.618016629158379,0,1,0.616424475029371,2.14176176059545,-1.52921153437723,-2.24403751966489
"0",-0.0293699463039157,-0.113027967824965,0.661563872433391,-0.234659642346244,0,1,-1.75364868883344,0.600527620115258,0.179743550151152,-0.561445123651023
"0",-0.0288242351000579,0.230966196061485,-0.47474309269442,1.09241031887037,0,1,-0.303403419508917,-1.32324648257067,-0.869881411821695,-1.9715674371031
"1",-1.36952973406162,-0.169599223980723,-0.741688793254591,-1.05987959346178,1,0,0.237714286641528,0.645887206466374,-0.0914333708697548,-0.121722936145596
"0",-1.84726908010867,-0.26006630718176,0.774320562250293,1.04576450261932,0,1,2.17606817969347,0.692027176181181,1.00266268399282,0.0793285819507723
"1",-0.391008107066988,0.746230316969078,1.58474650087558,-0.815554849702848,0,1,-0.804077694347342,-1.54015667049413,-0.841382833426813,1.49583170692615
"0",-1.07364437245049,-0.1432818174801,0.682786153671456,1.22615073111101,0,1,1.49001194350043,-0.0759283180731737,0.694124344808664,-1.00932942525383
"0",-1.16615339115412,0.766927134593583,1.6789043889103,-0.424554150210107,1,0,1.10616438183635,1.00493188022793,0.694646570255132,0.0916489663307296
"0",0.1861653086388,-0.495018799179176,-0.0613384300250758,-0.284795329442737,0,0,-0.96549719355497,0.458946197773868,0.328350572743493,0.250924999520531
"0",-0.248368992109455,-1.24871593463917,1.13470823133536,-0.281585758615744,0,0,-1.96559682837071,-0.157849120583587,-0.622416026605556,0.0228777176231918
"0",0.693278983350832,1.19512755918173,-0.638595382756949,-0.60849660088426,0,1,-0.208727056362038,0.995002685802875,-0.613586225694034,-0.921259058269872
"0",-0.462772430466238,-0.496797468830825,-0.999005942407584,0.349276318085084,1,0,-0.653162811456811,0.770784071498392,0.642924926117616,0.63812403798626
"0",0.567834846707163,-0.852951326343787,0.606348960539628,-0.0454962163027605,0,1,-0.500819746473585,-0.217524515626521,0.515947906089718,-0.955018459324597
"0",-0.718593450660341,-1.80920485366981,1.087788071206,0.679487953237439,1,1,-0.912108871178953,-0.616949786618216,-0.398423382457544,-1.0643959656649
"0",1.09103757068545,2.67764190121178,0.212346913555345,-0.199851338552933,0,0,-0.285917262750752,-0.503745677997705,0.588087107053415,0.642225197211552
"1",-0.153713349694661,0.605097401874343,0.682294791916605,0.733362559219634,1,1,-0.947246755318484,-1.77994441618258,-0.735607623252264,0.0673134957496437
"0",-1.97643495987514,-1.13057589123847,0.14861021099122,-0.931206644836937,1,0,-0.918279222863738,0.273349503264244,0.800082047436771,0.88181876377914
"1",-0.375462066650868,4.37021262486351,-0.938641726441923,0.942641040325826,0,1,0.54948908185662,-0.283643400395841,1.65102242307243,2.78802804976971
"1",0.00186600713299751,-1.3524342796083,0.490984784379957,-0.774103816790045,1,0,0.23107545931846,-1.11586658046514,-0.195325570914443,1.78015523827185
"0",-1.68953556923051,-1.08776230957537,-1.55312619464048,-1.02053457837983,0,1,-0.416289576521652,1.35383841291865,0.72018663634902,-0.710296756160487
"1",-0.352891021712047,-1.4211510023034,-1.28833241525667,-0.39298880839952,1,0,-1.2508505857624,-0.685822901699404,0.0923624350005887,1.21631526004722
"0",0.745493957444349,-0.796955959461056,0.741665485661868,-1.53002770376434,0,0,-0.119544796091077,0.879258738863405,2.91761523286606,-1.24269878243151
"0",-0.745966092349102,0.339015821610016,0.457582986711656,1.03304627328608,1,1,1.46180931690807,0.110053844748299,-0.593712358148505,-0.693904369657995
"1",-0.381941793570507,1.66535096549363,0.0256467697984608,0.0365105648404804,1,1,0.903149677168097,0.626254817242178,0.640715580607356,1.77006459494969
"1",1.61099266742456,-0.876049938918038,1.05438234064254,-2.60655187333663,1,1,0.218831917891055,1.2956121550915,-1.5401365135257,0.895413466461424
"1",1.911215392562,0.206943581452841,-1.9885187884252,-1.34775019176281,1,0,0.890431733236999,-0.143669318341134,0.494519438440478,-0.152332285944788
"0",1.29854411171631,-1.02617369527271,-3.52506591718127,0.103240449779121,0,1,0.116054762931669,0.246687756118542,1.51584651035653,-0.865745324773585
"0",-0.50335858982462,-1.26073207509524,-0.451500007020762,0.237218893777035,1,1,-0.193747286767775,1.67878580363491,1.0311756369303,0.704052042625616
"0",0.169235550354174,0.0472300237361104,0.805432396116955,-0.194213567547756,0,1,-0.557156708946988,-0.562830894311628,1.45750366004883,0.936698551681025
"0",0.313237364855102,-0.563025103721014,0.563505347270012,0.339125565322282,1,1,-0.810301078296419,-2.10236413830111,-1.70618543326268,-1.8303570898635
"0",1.55294095311822,-0.383361596346951,0.277111218272421,-1.07553541365035,0,1,-1.49648706272009,0.195595083183511,0.334490301999558,0.884573065679004
"0",0.00837542180849281,-0.538904678387732,0.420663470110626,0.942745681160855,1,1,0.13706079280639,0.97829834713433,-1.6026355756206,-0.957705560643706
"0",-0.605239134777962,1.53088313709305,0.0529801371829688,-0.0829801714647392,1,0,-0.39174599048823,0.319590723120049,1.1437221076646,-0.938508883891735
"0",0.775627515207201,0.676653730638426,-1.01246176447717,0.130865732765808,0,0,1.33527967745959,-0.449990947522636,1.22271932038481,1.38741045917273
"1",0.467022668039128,1.0841147982893,0.771418930762708,0.639632677731718,1,1,0.0749896615101274,-0.633541953000953,-1.66862628922519,1.59106873554305
"0",-0.832143134235129,0.692083136085585,-0.400412668025105,0.952730420712403,0,1,-0.638381188315305,0.345952038359859,-0.201809024962613,-0.553536237925833
"0",0.862468136614867,-0.780098949805895,1.08410168657426,1.31209378415805,1,0,0.031468708097061,0.364759948229943,1.03123119794282,-0.349368728682014
"1",0.416220865035677,0.79206275564334,0.336109124293449,-0.991112184622972,0,1,0.183849980711298,-1.23463082722563,-2.07106219463854,0.214890993715788
"1",-0.886325606073949,0.833238721265555,-1.28720434136899,-0.802151724606741,0,0,-1.2612467597185,-1.25750555209942,-0.397778432314656,-0.0271246202247278
"0",0.272393854800132,-0.240172570222594,-0.0145402417185808,0.777322054312257,0,1,0.409052722973555,-0.0902804011553599,0.365712709246512,-0.0950538555086883
"0",-0.357198083116479,-0.0506891930032667,-0.363663257780365,-0.512973619308759,1,1,-0.33494974864056,0.096564986658134,-0.119811211602261,0.834610456536442
"0",0.604036494494146,-1.07191992134484,-0.383824880260024,0.950649009394427,1,1,1.67553054034405,-0.154872307609496,-0.428685777194139,-0.50458844057293
"1",2.02425270020041,1.17298032159153,0.0127971133766995,0.205735085235863,1,0,-0.4044262374508,-1.79013129865562,0.244707634087455,0.87525560513707
"1",-0.602832881371163,0.781429983009215,0.539028457496076,-1.65208909101041,1,0,-0.617835010611056,-0.499669410782305,0.454103902031236,0.284772968374816
"0",0.7076817713836,0.718679279530983,-0.683903438739605,0.0241540470923312,1,0,-0.281064532570024,0.0516529060137699,-0.28383590945585,-1.16488243652136
"1",-1.6366264656182,1.41784970554261,0.0227032738217842,-0.0262818973718044,1,0,0.950862225310325,0.125068386525112,-0.223913919438887,-0.164832686812505
"0",-0.893391620299721,1.04071695617861,0.548207184665749,-0.335050287951411,0,0,1.34807957634065,-0.260317682600812,-0.253316947714425,0.428715699338924
"0",-0.85906482427861,-0.314786272241694,-0.536493808343603,-1.0532529614264,1,1,0.173906512915312,1.33489538449435,-0.899791076302627,-0.851887056410967
"0",-0.434992327976715,-0.747753837215677,0.312723975277751,-2.42376250859211,1,0,-0.704471131822902,0.0751075850328751,0.729243957368531,-2.25130778704894
"0",-0.0992035350385286,0.45848247433686,0.0335159092981139,0.83229203763287,0,1,1.06560942969576,-0.933216234348773,-0.922249000956842,0.367531686182658
"1",-0.0510107225232649,-0.307997193826888,0.191237192181255,0.914204058413372,1,1,1.02422540165122,0.813697713502058,-1.13395357961771,0.841957133659397
"0",-1.22507700600471,-0.997079396894465,1.33383243535809,1.12980107874065,0,1,-0.80053577333925,0.680133162898507,0.69893835011073,1.48031708569141
"1",-0.543035727420834,-0.126058717299086,0.344294103393695,-1.35338585011526,1,1,0.986106121246294,-0.0716830550662038,-1.81725093725916,2.80369393287227
"0",1.16450011676603,0.274698279090307,0.220283201298804,0.694759905094444,1,1,-0.669002682478075,-1.64224542745006,0.715418283103437,0.800579683945573
"0",1.54694250692719,-0.46710237244573,-0.0403075578091256,-1.10779221048293,1,0,0.819981170195695,-0.318376416970905,0.510508190400186,-1.83398839664219
"0",0.00582773412581006,0.715169139596713,1.18511974053271,-1.50438655186506,0,1,0.176864604993715,0.242479157365544,-1.30410303392535,-1.0283300887945
"0",0.71892180046952,-1.56199241153016,1.24988082229708,-1.10045425178483,1,1,1.04758784910782,0.168307398519291,-0.360620658013056,-0.80820788820014
"1",-0.373039062226988,0.531935188389498,-0.484271761175634,0.569617903480518,1,1,0.190384855695529,0.0439571323864241,-0.404644672999265,2.01950164828703
"0",-0.507263050483672,-0.757368026321567,0.0878343869580837,0.271206407901818,0,0,0.37625141264442,-0.673905323486606,1.16034591346466,1.02204949280986
"0",-0.662735357827603,1.25098006948225,-0.967379421617173,0.0564438076803362,1,1,-0.316308400385001,1.075097526432,1.19921795147773,0.352614856350662
"1",-0.0604862365445757,-0.602532804687363,-1.15774803071985,0.218574886912615,0,0,-0.13702002706796,-2.17768569291897,-1.42326600493357,0.726915077302963
"0",-1.56691655888022,-0.644945823443221,-0.279909933751412,1.0575482953301,0,0,1.48117644150282,-0.501666472711673,-0.821167925356296,0.375493148860688
"0",0.536938457964391,1.00913234227272,0.455748816427807,-1.68195281781289,1,1,-0.428925437573594,0.760665123464385,0.138904972302061,0.00362144595290733
"1",-1.3687039892576,0.0430486321883093,-1.27099522218229,-0.248651514164177,1,0,1.3556470474383,0.607093130309871,1.24682441683051,1.63163034107914
"0",2.40912689500443,-1.12809351742756,0.816847646423182,0.800555014975541,1,1,-0.515632950856203,0.60630718720846,-1.20917814212548,-1.99040956581247
"0",-0.210803983206898,0.90131001538771,0.494549590779402,1.22200310294685,1,1,1.40851624667721,-0.258820509641805,0.945410534063241,-0.280049273455413
"0",-0.731441279811826,0.883437413632827,-0.380828152772084,-0.954677016451659,1,1,-0.246546477901387,0.0258812657269282,0.718263270183123,1.02102102353069
"0",0.77396169146887,-0.689792289264786,0.71912792779756,1.17467256179776,0,1,2.28453725286723,-0.276777500149297,0.976851632121977,0.604791059103602
"0",0.168096812947023,-0.426469689921591,0.0372028167336614,-0.156535872370231,0,1,1.14256867666323,0.857233371047566,1.11768685214007,-0.254843008216409
"0",0.910357888890254,0.42197256527054,0.0589334034527373,-0.59157302117593,0,1,-0.114956855201527,-1.3091051293693,1.62785392038217,-0.0980936128175486
"0",0.691217504033406,0.863195942814695,-0.168919044646646,-0.331011053533875,0,1,-0.595944384078486,0.733341032923721,0.158549711576649,-1.59420329943047
"0",-0.363057232087555,-0.470256333840142,-1.27172872128246,0.488601639733029,0,1,0.647858075068994,-1.46524348584805,0.637542373936892,-0.724988824570382
"0",0.112670656022125,-0.709178399180309,0.582482242800603,0.753117007474751,0,1,-1.30746627823282,0.0575333042795356,0.537048762922031,-0.593304790733336
"1",0.526832998904332,-0.956586703751444,-0.473473516400506,-0.709238841743069,0,0,0.397198571498706,-1.0761379879198,-1.34513265595422,0.75778979545809
"0",-0.788068798429843,0.312202256708399,0.294361564476393,0.453280765454336,1,1,0.651078083752291,0.292913196957609,0.131843782005233,-1.24472700253117
"0",0.615022050666549,0.901036638390414,0.644524720286341,0.245351619541365,1,1,0.217320442294225,-3.10701303556237,-0.584253356250663,0.636596468858717
"0",-0.598842546496769,-0.115794885400652,0.883346423518434,-1.53299358342626,0,1,-0.538955822261743,0.316747692919913,0.265860328391024,0.0493461410305756
"0",-0.706217035747037,-0.573069416865287,-0.157375982530411,-0.596965708368104,0,0,-0.0665878094512725,-0.989709320918181,2.1673633036821,0.843075381475294
"1",-2.66506182647208,-0.717964259499341,-0.142078947172111,-0.836587175324441,1,0,0.0229449891814417,-0.0546940045512469,-1.32677820576812,0.628389359196518
"0",-0.588373216700562,1.66990450760472,-0.682915588848626,1.66692291880771,0,0,-0.217705850130052,0.61348507561346,-0.732162998433169,0.340699548300039
"0",0.1098545326013,0.00783539441300601,0.697367609437991,0.744784793592155,0,0,-0.29620933594527,0.566385343433875,-0.101167487605518,0.518258431378377
"1",0.57537887478474,1.81285169336582,-0.208575536734836,-0.262812116151632,1,1,0.944223606792311,0.938724303847262,0.994762728585736,1.77653496812901
"0",-1.1736673330867,0.1691466138001,0.680699343883996,2.37744468477543,1,1,-0.710498037504269,-0.886391781568064,0.277492657640302,-0.403165696267976
"0",-0.752511695514137,-0.0476028625739085,-0.0931618782527174,0.594166998656988,0,0,1.39182338677032,-0.411864177539013,-0.147064462336852,0.823403648649585
"0",-0.827061557326659,-0.953752929333689,-0.433536629182572,0.0327327979260607,0,1,-0.156681944846,1.92600396745951,-1.8193748403889,0.27789494893286
"0",0.0723450087722991,1.87918383852024,0.227877882529769,-0.0194976855875692,0,1,0.489018361043266,-0.975690496664013,0.316177619890832,0.715489241792858
"0",0.643311291212136,0.957402196294992,0.225052322074203,0.409057578584098,1,0,1.02195398421837,-0.476216985591338,-0.421638414921224,-0.679762923961223
"0",-0.894016526815182,-0.488171135312147,0.331993616910734,-0.047518715754055,1,1,1.16281553932221,-0.965954300984658,0.0656745400945776,-1.61406466050534
"0",0.647655829060232,1.6671638846036,0.1049900463843,-0.249106396082652,0,1,1.94690675263791,-0.652247914836966,-0.736975296665885,-0.346354798510847
"1",-1.4179175714306,0.77539787069931,-1.45442842454959,0.598651612166805,0,1,0.021707027863034,-0.62681163253229,-1.06498585057129,0.149450155246001
"0",-0.626445228230403,1.69958280475133,-0.418889061801139,0.0699181141144672,1,1,0.594276010670965,-1.13342129178127,-0.114711306359826,0.229046090992726
"0",0.330916368889984,0.54098659529156,2.02758791573598,0.668497745127965,1,1,1.14348715229125,1.22529780732117,-0.644495806539565,-0.673548805632476
"1",0.421460461841687,-1.21098722598229,-0.656701447099492,1.13188611323821,0,0,1.13783096189878,1.20279729252659,0.0331547743615658,0.0663905810332468
"0",-0.798646726098844,-0.0668570755359734,-0.39510561743236,0.468829160035225,1,1,-0.827081067847596,-0.433513782000808,1.39557915823306,0.253125938675907
"0",0.14988471764425,0.492867206490484,-0.926616919400532,1.22917361594101,0,1,0.953747347164679,-0.118791288099146,-1.04825760853711,-0.943559920828515
"1",-1.47258071286803,0.05818789437865,-0.439770581729655,0.535766659569854,0,1,-1.04198057884724,-1.29015588873841,-1.32963634809374,-0.656318524671218
"0",0.320606546156949,0.692328693494095,-0.33493095673349,-0.440533237559725,0,0,-0.0395185505672338,-0.353055459030522,0.0358615567812444,0.310979211043933
"1",0.869594778167897,1.05658357405988,-0.730010249376504,-0.192744881219137,1,0,-1.59632572117813,-0.531584787684187,-0.625066323407178,0.0231469392344339
"0",0.288507858992131,-2.64215674424473,0.897993987405813,-0.298020948138391,0,0,-0.312101596119783,-0.0786400763582107,0.866788403439236,-0.91609391327476
"1",0.625981087705513,-1.55544432501716,0.0164778618361954,1.79298023999805,1,0,-0.875944170067495,0.481480866574481,0.299528742473264,3.2749258775074
"0",1.302463220866,0.5974100334271,0.274923266822286,-1.85736112514963,1,1,-2.00323123323835,1.62326469454736,-0.558704591078426,-0.876183998337652
"0",0.784367073026735,-0.238186593502281,0.632162761259664,-0.361172661255806,1,0,-0.146818892596121,0.125053275767774,1.21108178169773,1.20892369088438
"0",0.185975671827409,-0.239489926280111,0.0659523966652684,1.20632779350074,1,0,0.334457960393374,-0.508861582468093,1.78768263666171,-1.41339085436862
"0",-0.227701540122513,-0.273298284308357,0.324012663417122,1.95519187635106,1,1,-1.33993958030008,0.482075106927271,0.246809912049154,1.04698432510676
"0",0.823688175219937,-0.794305961384234,0.132293234134507,0.184123879985085,0,1,0.426964050558019,-0.4406893389014,-1.90308505581731,-0.137072756724558
"0",-0.274959177440174,-1.31809008476109,0.65566333725623,-0.482190599122642,0,1,-1.41413051765759,1.23793157422431,-0.446373991394015,0.0820556952917775
"0",1.27361135594847,1.05405891598568,1.52785970301385,-0.172138702332487,0,1,2.13151211261624,-1.64034283443104,-0.477969312377829,-0.348951435870119
"0",-2.11555899741797,-1.03716638213017,-1.00476599044218,-0.117524413090941,0,1,0.193701507717238,1.79057775377364,-1.35132546718892,-2.38606995554143
"0",0.0125185328705055,0.255009451431776,0.111749521153663,1.92251351009851,1,1,-1.06377867615029,-0.0873099612800711,0.0450073327338845,-0.387096481756879
"1",-0.781379656242636,0.598889803566882,-0.0490463463764329,-1.83980933828672,1,1,0.763976374501523,1.5566380717931,0.349633509493099,1.00969965938837
"0",-0.16472687238522,0.358101211537949,0.00110239585904076,0.516526450374717,0,1,1.61489703306579,-1.48942265215654,-1.66253876472557,1.24814880518894
"1",-1.11660518564339,-0.611492809597469,0.524778127323562,-0.0245892776614841,1,1,-0.729005304919027,-1.06239665519882,-0.838589911253979,1.32981215628736
"0",-0.0737500750982746,-1.71385238746288,0.612834660154854,0.604906494968392,1,1,-1.03183958664338,0.164149940499328,-0.171284322637874,-1.16585026726257
"0",-0.0528884613574917,-0.103754503484949,-0.202411047383157,0.400665234677284,0,1,0.317700163709378,-0.37767042083842,-0.0977801121660314,-0.631258936020276
"0",-0.90849576329301,0.689951649097371,2.26530122404885,1.37607041363697,1,1,0.687019317597806,0.425800596879719,0.0190524050142314,-0.523187562596378
